Name,Time,Cumulative PnL
OfiStrategy,2022-May-06 14:46:06.338000,2108398.375299
OfiStrategy,2022-May-06 14:47:06.475127,2650790.575299
OfiStrategy,2022-May-06 14:48:06.626545,2578471.615299
OfiStrategy,2022-May-06 14:49:06.770195,2330520.895299
OfiStrategy,2022-May-06 14:50:06.787450,2738606.455299
OfiStrategy,2022-May-06 14:51:06.797060,2521649.575299
OfiStrategy,2022-May-06 14:52:06.869291,2351183.455299
OfiStrategy,2022-May-06 14:53:06.975156,2273698.855299
OfiStrategy,2022-May-06 14:54:07.138436,2635293.655299
OfiStrategy,2022-May-06 14:55:07.243424,2991722.815299
OfiStrategy,2022-May-06 14:56:07.272099,2991722.815299
OfiStrategy,2022-May-06 14:57:07.439919,3027882.295299
OfiStrategy,2022-May-06 14:58:07.465520,3280998.655299
OfiStrategy,2022-May-06 14:59:07.576193,3466961.695299
OfiStrategy,2022-May-06 15:00:07.588420,3146692.015299
OfiStrategy,2022-May-06 15:01:07.733703,3193182.775299
OfiStrategy,2022-May-06 15:02:07.831287,2976225.895299
OfiStrategy,2022-May-06 15:03:07.953976,2914238.215299
OfiStrategy,2022-May-06 15:04:07.977100,2728275.175299
OfiStrategy,2022-May-06 15:05:08.068716,2702446.975299
OfiStrategy,2022-May-06 15:06:08.153946,2650790.575299
OfiStrategy,2022-May-06 15:07:08.173908,2883244.375299
OfiStrategy,2022-May-06 15:08:08.351300,2774765.935299
OfiStrategy,2022-May-06 15:09:08.668720,2883244.375299
OfiStrategy,2022-May-06 15:10:08.828961,2883244.375299
OfiStrategy,2022-May-06 15:11:08.902009,2444164.975299
OfiStrategy,2022-May-06 15:12:09.112704,2645624.935299
OfiStrategy,2022-May-06 15:13:09.129807,2971060.255299
OfiStrategy,2022-May-06 15:14:09.368083,2945232.055299
OfiStrategy,2022-May-06 15:15:09.424644,3224176.615299
OfiStrategy,2022-May-06 15:16:09.505533,3379145.815299
OfiStrategy,2022-May-06 15:17:09.537197,3466961.695299
OfiStrategy,2022-May-06 15:18:09.618912,3704581.135299
OfiStrategy,2022-May-06 15:19:09.689352,3399808.375299
OfiStrategy,2022-May-06 15:20:09.726085,3477292.975299
OfiStrategy,2022-May-06 15:21:09.837957,3673587.295299
OfiStrategy,2022-May-06 15:22:09.953082,3973194.415299
OfiStrategy,2022-May-06 15:23:10.076069,4024850.815299
OfiStrategy,2022-May-06 15:24:10.168658,4122997.975299
OfiStrategy,2022-May-06 15:25:10.313111,4050679.015299
OfiStrategy,2022-May-06 15:26:10.490023,3890544.175299
OfiStrategy,2022-May-06 15:27:10.550192,3678752.935299
OfiStrategy,2022-May-06 15:28:11.069037,3663256.015299
OfiStrategy,2022-May-06 15:29:11.290382,3776900.095299
OfiStrategy,2022-May-06 15:30:11.469660,3621930.895299
OfiStrategy,2022-May-06 15:31:11.514533,3652924.735299
OfiStrategy,2022-May-06 15:32:11.608775,3379145.815299
OfiStrategy,2022-May-06 15:33:11.813904,3172520.215299
OfiStrategy,2022-May-06 15:34:12.115168,2821256.695299
OfiStrategy,2022-May-06 15:35:12.188078,2733440.815299
OfiStrategy,2022-May-06 15:36:12.228966,2506152.655299
OfiStrategy,2022-May-06 15:37:12.320403,2516483.935299
OfiStrategy,2022-May-06 15:38:12.503843,2371846.015299
OfiStrategy,2022-May-06 15:39:12.639760,2351183.455299
OfiStrategy,2022-May-06 15:40:12.823581,2072238.895299
OfiStrategy,2022-May-06 15:41:12.862235,2005085.575299
OfiStrategy,2022-May-06 15:42:12.974543,2232373.735299
OfiStrategy,2022-May-06 15:43:13.020304,2294361.415299
OfiStrategy,2022-May-06 15:44:13.091872,2325355.255299
OfiStrategy,2022-May-06 15:45:13.266499,2067073.255299
OfiStrategy,2022-May-06 15:46:13.381235,2191048.615299
OfiStrategy,2022-May-06 15:47:13.391970,1958594.815299
OfiStrategy,2022-May-06 15:48:13.689334,2087735.815299
OfiStrategy,2022-May-06 15:49:13.907104,2160054.775299
OfiStrategy,2022-May-06 15:50:14.163461,2232373.735299
OfiStrategy,2022-May-06 15:51:14.362440,2521649.575299
OfiStrategy,2022-May-06 15:52:14.406906,2469993.175299
OfiStrategy,2022-May-06 15:53:14.631344,2175551.695299
OfiStrategy,2022-May-06 15:54:14.652196,1886275.855299
OfiStrategy,2022-May-06 15:55:14.802155,1912104.055299
OfiStrategy,2022-May-06 15:56:15.074987,2061907.615299
OfiStrategy,2022-May-06 15:57:15.296001,2092901.455299
OfiStrategy,2022-May-06 15:58:15.389936,1844950.735299
OfiStrategy,2022-May-06 15:59:15.526970,1669318.975299
OfiStrategy,2022-May-06 16:00:15.763604,1638325.135299
OfiStrategy,2022-May-06 16:01:15.812380,1658987.695299
OfiStrategy,2022-May-06 16:02:16.101924,1824288.175299
OfiStrategy,2022-May-06 16:03:16.315520,2397674.215299
OfiStrategy,2022-May-06 16:04:16.655898,2495821.375299
OfiStrategy,2022-May-06 16:05:16.781392,2573305.975299
OfiStrategy,2022-May-06 16:06:16.943358,2728275.175299
OfiStrategy,2022-May-06 16:07:16.992111,3280998.655299
OfiStrategy,2022-May-06 16:08:17.077083,3286164.295299
OfiStrategy,2022-May-06 16:09:17.181107,3064041.775299
OfiStrategy,2022-May-06 16:10:17.413517,2547477.775299
OfiStrategy,2022-May-06 16:11:17.450268,2469993.175299
OfiStrategy,2022-May-06 16:12:17.551751,2185882.975299
OfiStrategy,2022-May-06 16:13:17.625349,1782963.055299
OfiStrategy,2022-May-06 16:14:17.782960,1813956.895299
OfiStrategy,2022-May-06 16:15:17.882530,1736472.295299
OfiStrategy,2022-May-06 16:16:18.010544,1824288.175299
OfiStrategy,2022-May-06 16:17:18.289056,1870778.935299
OfiStrategy,2022-May-06 16:18:18.345224,1922435.335299
OfiStrategy,2022-May-06 16:19:18.451721,2087735.815299
OfiStrategy,2022-May-06 16:20:18.537474,1886275.855299
OfiStrategy,2022-May-06 16:21:18.614280,2237539.375299
OfiStrategy,2022-May-06 16:22:18.908136,2666287.495299
OfiStrategy,2022-May-06 16:23:19.041277,2790262.855299
OfiStrategy,2022-May-06 16:24:19.134313,2630128.015299
OfiStrategy,2022-May-06 16:25:19.221307,2717943.895299
OfiStrategy,2022-May-06 16:26:19.291750,2836753.615299
OfiStrategy,2022-May-06 16:27:19.548374,2733440.815299
OfiStrategy,2022-May-06 16:28:19.659471,2418336.775299
OfiStrategy,2022-May-06 16:29:19.687407,2841919.255299
OfiStrategy,2022-May-06 16:30:19.781524,2697281.335299
OfiStrategy,2022-May-06 16:31:19.861722,2671453.135299
OfiStrategy,2022-May-06 16:32:20.018833,2469993.175299
OfiStrategy,2022-May-06 16:33:20.113805,2475158.815299
OfiStrategy,2022-May-06 16:34:20.342368,3007219.735299
OfiStrategy,2022-May-06 16:35:20.472770,2955563.335299
OfiStrategy,2022-May-06 16:36:20.555392,3224176.615299
OfiStrategy,2022-May-06 16:37:20.604090,2315023.975299
OfiStrategy,2022-May-06 16:38:20.877341,2495821.375299
OfiStrategy,2022-May-06 16:39:21.013959,2717943.895299
OfiStrategy,2022-May-06 16:40:21.047648,2593968.535299
OfiStrategy,2022-May-06 16:41:21.088726,2702446.975299
OfiStrategy,2022-May-06 16:42:21.167770,2872913.095299
OfiStrategy,2022-May-06 16:43:21.235759,2914238.215299
OfiStrategy,2022-May-06 16:44:21.325108,2805759.775299
OfiStrategy,2022-May-06 16:45:21.450800,3048544.855299
OfiStrategy,2022-May-06 16:46:21.594475,2945232.055299
OfiStrategy,2022-May-06 16:47:21.843589,3038213.575299
OfiStrategy,2022-May-06 16:48:22.045988,2867747.455299
OfiStrategy,2022-May-06 16:49:22.217221,3120863.815299
OfiStrategy,2022-May-06 16:50:22.268097,2521649.575299
OfiStrategy,2022-May-06 16:51:22.318620,2583637.255299
OfiStrategy,2022-May-06 16:52:22.375525,2712778.255299
OfiStrategy,2022-May-06 16:53:22.448569,3275833.015299
OfiStrategy,2022-May-06 16:54:22.640798,3172520.215299
OfiStrategy,2022-May-06 16:55:23.327927,3177685.855299
OfiStrategy,2022-May-06 16:56:23.629677,3601268.335299
OfiStrategy,2022-May-06 16:57:23.807539,3596102.695299
OfiStrategy,2022-May-06 16:58:23.979049,3709746.775299
OfiStrategy,2022-May-06 16:59:24.511723,3756237.535299
OfiStrategy,2022-May-06 17:00:24.947175,3637427.815299
OfiStrategy,2022-May-06 17:01:25.082076,3683918.575299
OfiStrategy,2022-May-06 17:02:25.247322,3606433.975299
OfiStrategy,2022-May-06 17:03:25.441742,3565108.855299
OfiStrategy,2022-May-06 17:04:25.641027,3926703.655299
OfiStrategy,2022-May-06 17:05:25.711734,3637427.815299
OfiStrategy,2022-May-06 17:06:25.978934,3317158.135299
OfiStrategy,2022-May-06 17:07:26.178995,3306826.855299
OfiStrategy,2022-May-06 17:08:26.311894,3348151.975299
OfiStrategy,2022-May-06 17:09:26.452431,3668421.655299
OfiStrategy,2022-May-06 17:10:26.616300,3446299.135299
OfiStrategy,2022-May-06 17:11:26.659717,3389477.095299
OfiStrategy,2022-May-06 17:12:26.863761,3384311.455299
OfiStrategy,2022-May-06 17:13:27.072197,3244839.175299
OfiStrategy,2022-May-06 17:14:27.119174,3188017.135299
OfiStrategy,2022-May-06 17:15:27.222296,3265501.735299
OfiStrategy,2022-May-06 17:16:27.348679,2929735.135299
OfiStrategy,2022-May-06 17:17:27.492854,3048544.855299
OfiStrategy,2022-May-06 17:18:27.775904,2599134.175299
OfiStrategy,2022-May-06 17:19:27.858887,2459661.895299
OfiStrategy,2022-May-06 17:20:28.033061,2459661.895299
OfiStrategy,2022-May-06 17:21:28.434252,2459661.895299
OfiStrategy,2022-May-06 17:22:28.458657,2640459.295299
OfiStrategy,2022-May-06 17:23:28.845200,2867747.455299
OfiStrategy,2022-May-06 17:24:28.929693,2723109.535299
OfiStrategy,2022-May-06 17:25:29.020507,2857416.175299
OfiStrategy,2022-May-06 17:26:29.070913,2459661.895299
OfiStrategy,2022-May-06 17:27:29.269265,2676618.775299
OfiStrategy,2022-May-06 17:28:29.850895,3038213.575299
OfiStrategy,2022-May-06 17:29:30.315033,2934900.775299
OfiStrategy,2022-May-06 17:30:30.467770,2924569.495299
OfiStrategy,2022-May-06 17:31:30.758633,3141526.375299
OfiStrategy,2022-May-06 17:32:30.815977,2795428.495299
OfiStrategy,2022-May-06 17:33:30.958764,2981391.535299
OfiStrategy,2022-May-06 17:34:31.171706,2950397.695299
OfiStrategy,2022-May-06 17:35:31.335753,3219010.975299
OfiStrategy,2022-May-06 17:36:31.381728,3007219.735299
OfiStrategy,2022-May-06 17:37:31.503788,2320189.615299
OfiStrategy,2022-May-06 17:38:31.653661,2428668.055299
OfiStrategy,2022-May-06 17:39:32.237932,2454496.255299
OfiStrategy,2022-May-06 17:40:32.620126,2852250.535299
OfiStrategy,2022-May-06 17:41:32.731254,2655956.215299
OfiStrategy,2022-May-06 17:42:32.791712,2387342.935299
OfiStrategy,2022-May-06 17:43:32.870836,2578471.615299
OfiStrategy,2022-May-06 17:44:33.016334,2552643.415299
OfiStrategy,2022-May-06 17:45:33.222045,2743772.095299
OfiStrategy,2022-May-06 17:46:33.365113,2485490.095299
OfiStrategy,2022-May-06 17:47:33.518564,2284030.135299
OfiStrategy,2022-May-06 17:48:33.751719,2402839.855299
OfiStrategy,2022-May-06 17:49:33.805102,2490655.735299
OfiStrategy,2022-May-06 17:50:34.014990,2340852.175299
OfiStrategy,2022-May-06 17:51:34.079058,2206545.535299
OfiStrategy,2022-May-06 17:52:34.137057,2025748.135299
OfiStrategy,2022-May-06 17:53:34.395104,1850116.375299
OfiStrategy,2022-May-06 17:54:34.648865,1834619.455299
OfiStrategy,2022-May-06 17:55:34.740717,1834619.455299
OfiStrategy,2022-May-06 17:56:35.000892,1746803.575299
OfiStrategy,2022-May-06 17:57:35.163779,1705478.455299
OfiStrategy,2022-May-06 17:58:35.311788,1875944.575299
OfiStrategy,2022-May-06 17:59:35.400054,1844950.735299
OfiStrategy,2022-May-06 18:00:35.525372,1865613.295299
OfiStrategy,2022-May-06 18:01:35.563063,1927600.975299
OfiStrategy,2022-May-06 18:02:35.813729,1948263.535299
OfiStrategy,2022-May-06 18:03:35.897126,1999919.935299
OfiStrategy,2022-May-06 18:04:36.135618,1891441.495299
OfiStrategy,2022-May-06 18:05:36.278295,1359380.575299
OfiStrategy,2022-May-06 18:06:36.419051,1235405.215299
OfiStrategy,2022-May-06 18:07:36.686895,1157920.615299
OfiStrategy,2022-May-06 18:08:36.866821,1271564.695299
OfiStrategy,2022-May-06 18:09:37.164203,1188914.455299
OfiStrategy,2022-May-06 18:10:37.321748,1142423.695299
OfiStrategy,2022-May-06 18:11:37.476000,1374877.495299
OfiStrategy,2022-May-06 18:12:37.677594,1586668.735299
OfiStrategy,2022-May-06 18:13:37.939901,1550509.255299
OfiStrategy,2022-May-06 18:14:37.963211,1431699.535299
OfiStrategy,2022-May-06 18:15:38.013179,1617662.575299
OfiStrategy,2022-May-06 18:16:38.080295,1591834.375299
OfiStrategy,2022-May-06 18:17:38.218006,1571171.815299
OfiStrategy,2022-May-06 18:18:38.390875,1751969.215299
OfiStrategy,2022-May-06 18:19:38.563364,1498852.855299
OfiStrategy,2022-May-06 18:20:38.783203,1318055.455299
OfiStrategy,2022-May-06 18:21:38.977853,1271564.695299
OfiStrategy,2022-May-06 18:22:39.149011,1276730.335299
OfiStrategy,2022-May-06 18:23:39.187585,1318055.455299
OfiStrategy,2022-May-06 18:24:39.367438,1514349.775299
OfiStrategy,2022-May-06 18:25:39.536611,1276730.335299
OfiStrategy,2022-May-06 18:26:39.541708,1142423.695299
OfiStrategy,2022-May-06 18:27:39.625689,1235405.215299
OfiStrategy,2022-May-06 18:28:39.654682,1178583.175299
OfiStrategy,2022-May-06 18:29:39.705108,1157920.615299
OfiStrategy,2022-May-06 18:30:39.991725,1235405.215299
OfiStrategy,2022-May-06 18:31:40.139060,1028779.615299
OfiStrategy,2022-May-06 18:32:40.189487,780828.895299
OfiStrategy,2022-May-06 18:33:40.387389,832485.295299
OfiStrategy,2022-May-06 18:34:40.528677,956460.655299
OfiStrategy,2022-May-06 18:35:40.799499,935798.095299
OfiStrategy,2022-May-06 18:36:40.909605,1023613.975299
OfiStrategy,2022-May-06 18:37:41.127128,878976.055299
OfiStrategy,2022-May-06 18:38:41.371170,832485.295299
OfiStrategy,2022-May-06 18:39:41.691604,796325.815299
OfiStrategy,2022-May-06 18:40:42.284603,1163086.255299
OfiStrategy,2022-May-06 18:41:42.560645,1147589.335299
OfiStrategy,2022-May-06 18:42:42.691727,1142423.695299
OfiStrategy,2022-May-06 18:43:42.795695,1137258.055299
OfiStrategy,2022-May-06 18:44:43.012203,853147.855299
OfiStrategy,2022-May-06 18:45:43.141714,935798.095299
OfiStrategy,2022-May-06 18:46:43.182418,1018448.335299
OfiStrategy,2022-May-06 18:47:43.368896,765331.975299
OfiStrategy,2022-May-06 18:48:43.491084,946129.375299
OfiStrategy,2022-May-06 18:49:43.527437,1411036.975299
OfiStrategy,2022-May-06 18:50:43.721751,1762300.495299
OfiStrategy,2022-May-06 18:51:44.168844,1627993.855299
OfiStrategy,2022-May-06 18:52:44.544235,1586668.735299
OfiStrategy,2022-May-06 18:53:44.618784,1576337.455299
OfiStrategy,2022-May-06 18:54:44.804889,1860447.655299
OfiStrategy,2022-May-06 18:55:44.913414,1622828.215299
OfiStrategy,2022-May-06 18:56:45.021574,1566006.175299
OfiStrategy,2022-May-06 18:57:45.113896,1834619.455299
OfiStrategy,2022-May-06 18:58:45.238533,1855282.015299
OfiStrategy,2022-May-06 18:59:45.365443,1400705.695299
OfiStrategy,2022-May-06 19:00:45.431401,1276730.335299
OfiStrategy,2022-May-06 19:01:45.478984,1225073.935299
OfiStrategy,2022-May-06 19:02:45.631697,1054607.815299
OfiStrategy,2022-May-06 19:03:45.834875,1070104.735299
OfiStrategy,2022-May-06 19:04:45.905549,1307724.175299
OfiStrategy,2022-May-06 19:05:45.998340,1245736.495299
OfiStrategy,2022-May-06 19:06:46.140009,822154.015299
OfiStrategy,2022-May-06 19:07:46.438573,878976.055299
OfiStrategy,2022-May-06 19:08:46.501745,744669.415299
OfiStrategy,2022-May-06 19:09:46.807854,811822.735299
OfiStrategy,2022-May-06 19:10:46.851086,1090767.295299
OfiStrategy,2022-May-06 19:11:46.938259,977123.215299
OfiStrategy,2022-May-06 19:12:47.075397,1054607.815299
OfiStrategy,2022-May-06 19:13:47.585756,1101098.575299
OfiStrategy,2022-May-06 19:14:47.831478,863479.135299
OfiStrategy,2022-May-06 19:15:47.949257,904804.255299
OfiStrategy,2022-May-06 19:16:48.004261,935798.095299
OfiStrategy,2022-May-06 19:17:48.178659,837650.935299
OfiStrategy,2022-May-06 19:18:48.492078,620694.055299
OfiStrategy,2022-May-06 19:19:48.663759,997785.775299
OfiStrategy,2022-May-06 19:20:48.783864,749835.055299
OfiStrategy,2022-May-06 19:21:48.856916,527712.535299
OfiStrategy,2022-May-06 19:22:48.997360,713675.575299
OfiStrategy,2022-May-06 19:23:49.124179,574203.295299
OfiStrategy,2022-May-06 19:24:49.220419,558706.375299
OfiStrategy,2022-May-06 19:25:49.381701,636190.975299
OfiStrategy,2022-May-06 19:26:49.463894,656853.535299
OfiStrategy,2022-May-06 19:27:49.772577,837650.935299
OfiStrategy,2022-May-06 19:28:49.831734,1106264.215299
OfiStrategy,2022-May-06 19:29:50.006385,1147589.335299
OfiStrategy,2022-May-06 19:30:50.181412,1287061.615299
OfiStrategy,2022-May-06 19:31:50.459521,1535012.335299
OfiStrategy,2022-May-06 19:32:50.657253,1204411.375299
OfiStrategy,2022-May-06 19:33:50.840232,1473024.655299
OfiStrategy,2022-May-06 19:34:51.012214,1504018.495299
OfiStrategy,2022-May-06 19:35:51.144257,1865613.295299
OfiStrategy,2022-May-06 19:36:51.357427,1726141.015299
OfiStrategy,2022-May-06 19:37:51.393755,2103232.735299
OfiStrategy,2022-May-06 19:38:51.633076,2614631.095299
OfiStrategy,2022-May-06 19:39:51.752891,2562974.695299
OfiStrategy,2022-May-06 19:40:51.966459,2717943.895299
OfiStrategy,2022-May-06 19:41:52.076638,2557809.055299
OfiStrategy,2022-May-06 19:42:52.154992,2526815.215299
OfiStrategy,2022-May-06 19:43:52.212946,2284030.135299
OfiStrategy,2022-May-06 19:44:52.535194,2346017.815299
OfiStrategy,2022-May-06 19:45:52.721122,2392508.575299
OfiStrategy,2022-May-06 19:46:52.778440,2764434.655299
OfiStrategy,2022-May-06 19:47:52.886264,2676618.775299
OfiStrategy,2022-May-06 19:48:53.001947,2950397.695299
OfiStrategy,2022-May-06 19:49:53.126968,2795428.495299
OfiStrategy,2022-May-06 19:50:53.231129,3022716.655299
OfiStrategy,2022-May-06 19:51:53.479644,2707612.615299
OfiStrategy,2022-May-06 19:52:53.614095,2619796.735299
OfiStrategy,2022-May-06 19:53:53.938654,2650790.575299
OfiStrategy,2022-May-06 19:54:54.032423,2681784.415299
OfiStrategy,2022-May-06 19:55:54.153683,2516483.935299
OfiStrategy,2022-May-06 19:56:54.271304,2547477.775299
OfiStrategy,2022-May-06 19:57:54.329650,2547477.775299
OfiStrategy,2022-May-06 19:58:54.478662,2609465.455299
OfiStrategy,2022-May-06 19:59:54.799446,2480324.455299
OfiStrategy,2022-May-06 20:01:11.920809,3859550.335299
OfiStrategy,2022-May-06 20:02:55.096602,3859550.335299
OfiStrategy,2022-May-06 20:04:26.219060,3859550.335299
OfiStrategy,2022-May-06 20:05:41.404999,3859550.335299
OfiStrategy,2022-May-06 20:06:49.806868,3859550.335299
OfiStrategy,2022-May-06 20:08:06.911352,3859550.335299
OfiStrategy,2022-May-06 20:09:08.274580,3859550.335299
OfiStrategy,2022-May-06 20:10:18.480297,3859550.335299
OfiStrategy,2022-May-06 20:11:42.210660,3859550.335299
OfiStrategy,2022-May-06 20:12:59.636912,3859550.335299
OfiStrategy,2022-May-06 20:14:02.118738,3859550.335299
OfiStrategy,2022-May-06 20:15:02.249856,3859550.335299
OfiStrategy,2022-May-06 20:16:27.600941,3859550.335299
OfiStrategy,2022-May-06 20:17:53.316360,3859550.335299
OfiStrategy,2022-May-06 20:20:17.882957,3859550.335299
OfiStrategy,2022-May-06 20:23:22.737805,3859550.335299
OfiStrategy,2022-May-06 20:24:40.857494,3859550.335299
OfiStrategy,2022-May-06 20:29:50.675180,3859550.335299
OfiStrategy,2022-May-06 20:31:21.156852,3859550.335299
OfiStrategy,2022-May-06 20:38:34.525245,3859550.335299
OfiStrategy,2022-May-06 20:45:26.534735,3859550.335299
OfiStrategy,2022-May-06 20:47:10.150098,3859550.335299
OfiStrategy,2022-May-06 20:48:58.349357,3859550.335299
OfiStrategy,2022-May-06 20:50:59.113551,3859550.335299
OfiStrategy,2022-May-06 20:52:08.509861,3859550.335299
OfiStrategy,2022-May-06 20:53:10.038513,3859550.335299
OfiStrategy,2022-May-06 20:56:01.666155,3859550.335299
OfiStrategy,2022-May-06 20:58:46.258117,3859550.335299
OfiStrategy,2022-May-06 21:00:00.033659,3859550.335299
OfiStrategy,2022-May-07 04:00:00,3859550.335299
